Game ID,Game Timestamp,Difficulty,Board Solved,Time,Estimated Time,3BV,Completed 3BV,3BV p s,Efficiency,Total Clicks,Useful Clicks,Wasted Clicks
2355471036,2023-06-15 00:16:49,expert,False,0.148,,181,1,6.7568,50.0,2,2,0
2355469584,2023-06-15 00:16:21,expert,False,26.082,85.232,183,56,2.1471,71.0,79,74,5
2355469582,2023-06-15 00:16:18,expert,False,2.075,71.380,172,5,2.4096,63.0,8,8,0
2355468988,2023-06-15 00:16:09,expert,False,7.808,72.007,166,18,2.3053,67.0,27,27,0
2355468987,2023-06-15 00:16:08,expert,False,0.134,,184,1,7.4627,50.0,2,2,0
2355468984,2023-06-15 00:16:04,expert,False,2.669,96.084,180,5,1.8734,56.0,9,8,1
2355468982,2023-06-15 00:16:03,expert,False,0.158,,169,1,6.3291,50.0,2,2,0
2355465824,2023-06-15 00:14:43,expert,False,23.619,85.553,163,45,1.9052,63.0,71,69,2
2355465820,2023-06-15 00:14:42,expert,False,0.660,,171,1,1.5152,33.0,3,3,0
2355461907,2023-06-15 00:14:08,expert,False,32.756,90.625,166,60,1.8317,63.0,95,88,7
2355459725,2023-06-15 00:14:07,expert,False,0.149,,193,1,6.7114,50.0,2,2,0
2355459721,2023-06-15 00:14:02,expert,False,3.620,88.431,171,7,1.9337,50.0,14,12,2
2355457803,2023-06-15 00:12:06,expert,False,12.632,76.607,188,31,2.4541,89.0,35,34,1
2355457385,2023-06-15 00:11:47,expert,False,17.050,88.234,207,40,2.3460,80.0,50,49,1
2355457383,2023-06-15 00:11:45,expert,False,0.595,47.898,161,2,3.3613,67.0,3,3,0
2355457154,2023-06-15 00:11:33,expert,False,10.966,83.342,190,25,2.2798,76.0,33,32,1
2355457150,2023-06-15 00:11:31,expert,False,0.150,,157,1,6.6667,50.0,2,2,0
2355399876,2023-06-14 23:50:07,expert,False,23.168,75.823,180,55,2.3740,77.0,71,65,6
2355399872,2023-06-14 23:50:05,expert,False,0.158,,187,0,,0.0,2,2,0
2355399873,2023-06-14 23:50:05,expert,False,0.565,,193,1,1.7699,50.0,2,2,0
2355399870,2023-06-14 23:50:03,expert,False,0.648,56.052,173,2,3.0864,40.0,5,5,0
2355399014,2023-06-14 23:50:02,expert,False,0.152,,162,1,6.5789,50.0,2,2,0
2355399007,2023-06-14 23:49:51,expert,False,9.004,86.038,172,18,1.9991,72.0,25,24,1
2355399006,2023-06-14 23:49:49,expert,False,1.379,79.063,172,3,2.1755,60.0,5,5,0
2355398569,2023-06-14 23:49:42,expert,False,5.514,60.286,164,15,2.7203,83.0,18,17,1
2355398567,2023-06-14 23:49:40,expert,False,1.304,114.100,175,2,1.5337,50.0,4,4,0
2355398565,2023-06-14 23:49:38,expert,False,0.599,45.824,153,2,3.3389,67.0,3,3,0
2355398563,2023-06-14 23:49:33,expert,False,3.985,132.833,200,6,1.5056,43.0,14,13,1
2355398562,2023-06-14 23:49:32,expert,False,0.684,,174,1,1.4620,50.0,2,2,0
2355398044,2023-06-14 23:49:31,expert,False,0.166,,164,1,6.0241,50.0,2,2,0
2355398043,2023-06-14 23:49:30,expert,False,0.157,,138,1,6.3694,50.0,2,2,0
2355398040,2023-06-14 23:49:23,expert,False,5.719,78.636,165,12,2.0983,71.0,17,16,1
2355398039,2023-06-14 23:49:22,expert,False,0.578,45.084,156,2,3.4602,67.0,3,3,0
2355398038,2023-06-14 23:49:21,expert,False,0.639,,165,1,1.5649,33.0,3,3,0
2355397228,2023-06-14 23:49:18,expert,False,2.123,136.580,193,3,1.4131,43.0,7,7,0
2355397227,2023-06-14 23:49:16,expert,False,1.226,57.622,188,4,3.2626,67.0,6,5,1
2355396303,2023-06-14 23:48:58,expert,False,0.167,,176,1,5.9880,50.0,2,2,0
2355397221,2023-06-14 23:48:58,expert,False,16.100,96.600,180,30,1.8634,60.0,50,45,5
2355396301,2023-06-14 23:48:56,expert,False,0.157,,181,1,6.3694,50.0,2,2,0
2355396302,2023-06-14 23:48:56,expert,False,0.552,,200,1,1.8116,50.0,2,2,0
2355396300,2023-06-14 23:48:55,expert,False,0.163,,183,1,6.1350,50.0,2,2,0
2355396296,2023-06-14 23:48:50,expert,False,3.093,117.534,152,4,1.2932,36.0,11,9,2
2355396294,2023-06-14 23:48:49,expert,False,0.494,41.249,167,2,4.0486,50.0,4,4,0
2355395787,2023-06-14 23:48:46,expert,False,2.095,51.677,148,6,2.8640,75.0,8,8,0
2355395784,2023-06-14 23:48:38,expert,False,6.288,64.976,186,18,2.8626,82.0,22,22,0
2355395782,2023-06-14 23:48:36,expert,False,0.150,,195,0,,0.0,2,2,0
2355393189,2023-06-14 23:47:38,expert,False,4.113,58.330,156,11,2.6744,73.0,15,15,0
2355392549,2023-06-14 23:47:37,expert,False,0.165,,189,1,6.0606,50.0,2,2,0
2355385806,2023-06-14 23:46:12,expert,False,76.516,88.046,168,146,1.9081,67.0,218,207,11
2355385164,2023-06-14 23:45:18,expert,False,51.422,79.312,182,118,2.2947,78.0,151,143,8
2355385163,2023-06-14 23:45:17,expert,False,0.652,,187,1,1.5337,50.0,2,2,0
2355385162,2023-06-14 23:45:14,expert,False,1.779,,177,1,0.5621,17.0,6,4,2
2355385161,2023-06-14 23:45:08,expert,False,4.709,69.911,193,13,2.7607,68.0,19,18,1
2355383752,2023-06-14 23:44:58,expert,False,8.950,105.294,200,17,1.8994,74.0,23,23,0
2355383751,2023-06-14 23:44:57,expert,False,0.604,,187,1,1.6556,33.0,3,3,0
2355383285,2023-06-14 23:44:13,expert,False,40.028,75.053,150,80,1.9986,66.0,121,117,4
2355383283,2023-06-14 23:44:12,expert,False,0.793,,221,0,,0.0,5,5,0
2355383280,2023-06-14 23:44:06,expert,False,4.621,108.594,141,6,1.2984,43.0,14,12,2
2355382346,2023-06-14 23:43:48,expert,False,16.048,88.541,160,29,1.8071,60.0,48,40,8
2355374840,2023-06-14 23:40:34,expert,False,0.155,,155,0,,0.0,2,2,0
2355371464,2023-06-14 23:39:07,expert,False,27.511,97.762,199,56,2.0355,72.0,78,76,2
2355367037,2023-06-14 23:37:27,expert,True,85.284,,162,162,1.8995,70.0,232,214,18
2355367036,2023-06-14 23:37:23,expert,False,2.855,100.639,141,4,1.4011,44.0,9,8,1
2355366294,2023-06-14 23:37:14,expert,False,8.532,109.088,179,14,1.6409,58.0,24,22,2
2355366291,2023-06-14 23:37:12,expert,False,0.442,,191,1,2.2624,50.0,2,2,0
2354681583,2023-06-14 17:37:03,expert,False,11.404,70.263,191,31,2.7183,97.0,32,31,1
2354680284,2023-06-14 17:36:55,expert,False,5.219,129.823,199,8,1.5329,50.0,16,16,0
2354680282,2023-06-14 17:36:54,expert,False,0.156,,156,1,6.4103,50.0,2,2,0
2354680281,2023-06-14 17:36:47,expert,False,0.578,,131,1,1.7301,33.0,3,3,0
2354680280,2023-06-14 17:36:46,expert,False,0.505,41.663,165,2,3.9604,67.0,3,3,0
2354680278,2023-06-14 17:36:41,expert,False,1.186,,203,1,0.8432,25.0,4,2,2
2354680277,2023-06-14 17:36:40,expert,False,0.183,,153,0,,0.0,2,2,0
2354679676,2023-06-14 17:35:54,expert,False,24.452,77.802,140,44,1.7994,63.0,70,65,5
2354678632,2023-06-14 17:35:35,expert,False,13.915,73.336,195,37,2.6590,90.0,41,38,3
2354678631,2023-06-14 17:35:34,expert,False,0.186,,155,1,5.3763,50.0,2,2,0
2354678629,2023-06-14 17:35:31,expert,False,1.919,102.187,213,4,2.0844,67.0,6,6,0
2354677817,2023-06-14 17:35:01,expert,False,21.420,73.607,189,55,2.5677,85.0,65,62,3
2354677816,2023-06-14 17:35:00,expert,False,0.530,50.085,189,2,3.7736,67.0,3,3,0
2354677815,2023-06-14 17:34:46,expert,False,4.181,45.991,176,16,3.8268,123.0,13,13,0
2354676969,2023-06-14 17:34:44,expert,False,0.553,,183,1,1.8083,33.0,3,3,0
2354676964,2023-06-14 17:34:27,expert,False,13.267,80.708,146,24,1.8090,60.0,40,39,1
2354676962,2023-06-14 17:34:23,expert,False,0.548,,150,1,1.8248,33.0,3,3,0
2354675688,2023-06-14 17:34:14,expert,False,3.720,57.153,169,11,2.9570,92.0,12,10,2
2354675683,2023-06-14 17:33:57,expert,False,10.151,50.438,159,32,3.1524,94.0,34,33,1
2354675682,2023-06-14 17:33:53,expert,False,1.177,98.868,168,2,1.6992,50.0,4,4,0
2354675681,2023-06-14 17:33:50,expert,False,2.098,133.573,191,3,1.4299,38.0,8,8,0
2354675680,2023-06-14 17:33:49,expert,False,0.140,,185,1,7.1429,50.0,2,2,0
2354675679,2023-06-14 17:33:38,expert,False,4.834,48.038,159,16,3.3099,94.0,17,17,0
2354675429,2023-06-14 17:33:23,expert,False,13.081,92.613,177,25,1.9112,64.0,39,37,2
2354675428,2023-06-14 17:33:22,expert,False,0.175,,157,1,5.7143,50.0,2,2,0
2354675427,2023-06-14 17:33:20,expert,False,0.725,,125,1,1.3793,33.0,3,3,0
2354675426,2023-06-14 17:33:18,expert,False,0.685,,183,1,1.4599,33.0,3,3,0
2354674445,2023-06-14 17:31:54,expert,False,50.603,76.326,181,120,2.3714,85.0,142,136,6
2354674444,2023-06-14 17:31:38,expert,False,10.684,99.124,167,18,1.6848,60.0,30,27,3
2354674442,2023-06-14 17:31:34,expert,False,2.664,72.816,164,6,2.2523,75.0,8,8,0
2354672819,2023-06-14 17:30:53,expert,False,32.348,84.216,151,58,1.7930,66.0,88,81,7
2354672537,2023-06-14 17:30:16,expert,False,26.760,128.014,177,37,1.3827,51.0,73,60,13
2354671952,2023-06-14 17:30:10,expert,False,5.582,80.009,215,15,2.6872,94.0,16,14,2
2354671948,2023-06-14 17:30:08,expert,False,0.597,55.521,186,2,3.3501,67.0,3,3,0
2354671595,2023-06-14 17:30:02,expert,False,4.357,75.521,156,9,2.0656,60.0,15,13,2
2354671592,2023-06-14 17:29:59,expert,False,0.729,,199,1,1.3717,33.0,3,3,0
2354671134,2023-06-14 17:29:20,expert,False,36.522,76.441,180,86,2.3547,83.0,104,102,2
2354671132,2023-06-14 17:29:18,expert,False,0.497,,157,1,2.0121,50.0,2,2,0
2354669741,2023-06-14 17:28:21,expert,False,37.048,79.314,152,71,1.9164,71.0,100,93,7
2354669597,2023-06-14 17:28:17,expert,False,0.790,,203,1,1.2658,33.0,3,3,0
2354669594,2023-06-14 17:28:15,expert,False,0.733,,190,1,1.3643,33.0,3,3,0
2354669593,2023-06-14 17:28:14,expert,False,0.608,55.328,182,2,3.2895,67.0,3,3,0
2354669591,2023-06-14 17:28:13,expert,False,0.167,,190,1,5.9880,50.0,2,2,0
2354669590,2023-06-14 17:28:12,expert,False,0.188,,168,0,,0.0,2,2,0
2354669465,2023-06-14 17:28:08,expert,False,1.947,59.578,153,5,2.5681,63.0,8,7,1
2354669464,2023-06-14 17:28:07,expert,False,0.306,,173,0,,0.0,3,3,0
2354669462,2023-06-14 17:27:54,expert,False,11.465,70.701,148,24,2.0933,69.0,35,33,2
2354669461,2023-06-14 17:27:52,expert,False,0.542,,157,1,1.8450,50.0,2,2,0
2354669459,2023-06-14 17:27:50,expert,False,1.683,154.836,184,2,1.1884,33.0,6,6,0
2354669458,2023-06-14 17:27:49,expert,False,0.171,,158,1,5.8480,50.0,2,2,0
2354669212,2023-06-14 17:27:40,expert,False,7.548,73.970,196,20,2.6497,87.0,23,22,1
2354669211,2023-06-14 17:27:39,expert,False,0.583,46.349,159,2,3.4305,67.0,3,3,0
2354668820,2023-06-14 17:27:29,expert,False,6.707,74.671,167,15,2.2365,68.0,22,21,1
2354667598,2023-06-14 17:27:28,expert,False,0.162,,179,1,6.1728,50.0,2,2,0
2354667597,2023-06-14 17:27:27,expert,False,0.154,,158,1,6.4935,50.0,2,2,0
2354667593,2023-06-14 17:27:26,expert,False,0.152,,205,1,6.5789,50.0,2,2,0
2354667592,2023-06-14 17:27:25,expert,False,0.154,,182,1,6.4935,50.0,2,2,0
2354665950,2023-06-14 17:26:52,expert,False,31.814,83.015,167,64,2.0117,78.0,82,78,4
2354661574,2023-06-14 17:22:59,expert,True,81.232,,161,161,1.9820,71.0,227,215,12
2354661264,2023-06-14 17:22:42,expert,False,9.993,94.434,189,20,2.0014,71.0,28,27,1
2354661263,2023-06-14 17:22:41,expert,False,0.613,,176,1,1.6313,33.0,3,3,0
2354661262,2023-06-14 17:22:40,expert,False,0.186,,202,1,5.3763,50.0,2,2,0
2354661261,2023-06-14 17:22:39,expert,False,0.542,,179,1,1.8450,33.0,3,3,0
2354660659,2023-06-14 17:22:22,expert,False,5.139,133.614,156,6,1.1675,38.0,16,14,2
2354659053,2023-06-14 17:21:34,expert,False,33.678,79.738,161,68,2.0191,69.0,98,93,5
2354659052,2023-06-14 17:21:33,expert,False,0.172,,191,1,5.8140,50.0,2,2,0
2354659051,2023-06-14 17:21:29,expert,False,0.162,,162,0,,0.0,2,2,0
2354659050,2023-06-14 17:21:22,expert,False,4.786,76.944,209,13,2.7163,93.0,14,13,1
2354658672,2023-06-14 17:21:21,expert,False,0.590,53.395,181,2,3.3898,67.0,3,3,0
2354658671,2023-06-14 17:21:17,expert,False,0.143,,197,1,6.9930,50.0,2,2,0
2354658670,2023-06-14 17:21:16,expert,False,0.601,51.085,170,2,3.3278,67.0,3,3,0
2354658667,2023-06-14 17:21:10,expert,False,3.010,54.849,164,9,2.9900,90.0,10,7,3
2354658457,2023-06-14 17:20:21,expert,False,30.241,72.732,190,79,2.6123,95.0,83,80,3
2354658214,2023-06-14 17:20:18,expert,False,1.753,95.539,218,4,2.2818,80.0,5,5,0
2354657514,2023-06-14 17:19:56,expert,False,14.931,87.776,194,33,2.2102,77.0,43,39,4
2354657513,2023-06-14 17:19:55,expert,False,0.173,,189,1,5.7803,50.0,2,2,0
2354657124,2023-06-14 17:19:51,expert,False,0.667,,168,1,1.4992,33.0,3,3,0
2354657121,2023-06-14 17:19:49,expert,False,0.583,,134,1,1.7153,33.0,3,3,0
2354657120,2023-06-14 17:19:48,expert,False,0.154,,223,1,6.4935,50.0,2,2,0
2354657116,2023-06-14 17:19:46,expert,False,0.684,,165,1,1.4620,33.0,3,3,0
2354656356,2023-06-14 17:19:43,expert,False,2.083,32.634,141,9,4.3207,113.0,8,8,0
2354656355,2023-06-14 17:19:42,expert,False,0.161,,156,1,6.2112,50.0,2,2,0
2354656352,2023-06-14 17:19:40,expert,False,0.536,52.796,197,2,3.7313,67.0,3,3,0
2354599727,2023-06-14 16:34:00,expert,False,51.175,85.433,202,121,2.3644,83.0,145,136,9
2354599725,2023-06-14 16:33:58,expert,False,0.602,46.956,156,2,3.3223,67.0,3,3,0
2354599724,2023-06-14 16:33:57,expert,False,0.147,,155,1,6.8027,50.0,2,2,0
2354599588,2023-06-14 16:33:51,expert,False,4.499,77.301,189,11,2.4450,79.0,14,14,0
2354599478,2023-06-14 16:33:42,expert,False,8.399,101.908,182,15,1.7859,56.0,27,27,0
2354599476,2023-06-14 16:33:40,expert,False,0.699,,183,1,1.4306,33.0,3,3,0
2354596453,2023-06-14 16:31:35,expert,False,79.806,80.946,142,140,1.7543,65.0,216,200,16
2354596260,2023-06-14 16:31:07,expert,False,18.166,77.335,149,35,1.9267,64.0,55,45,10
2354595828,2023-06-14 16:31:06,expert,False,0.165,,161,0,,0.0,2,2,0
2354595825,2023-06-14 16:31:05,expert,False,0.162,,182,1,6.1728,50.0,2,2,0
2354595328,2023-06-14 16:31:01,expert,False,2.302,67.909,177,6,2.6064,75.0,8,8,0
2354595325,2023-06-14 16:31:00,expert,False,0.569,50.641,178,2,3.5149,67.0,3,3,0
2354595002,2023-06-14 16:30:54,expert,False,3.560,60.520,187,11,3.0899,79.0,14,14,0
2354594998,2023-06-14 16:30:51,expert,False,2.189,102.336,187,4,1.8273,50.0,8,7,1
2354594920,2023-06-14 16:30:50,expert,False,0.130,,165,1,7.6923,50.0,2,2,0
2354594916,2023-06-14 16:30:46,expert,False,1.484,,174,1,0.6739,17.0,6,6,0
2354594913,2023-06-14 16:30:45,expert,False,0.585,59.378,203,2,3.4188,67.0,3,3,0
2354593852,2023-06-14 16:29:48,expert,False,49.824,73.249,197,134,2.6895,94.0,143,136,7
2354593849,2023-06-14 16:29:46,expert,False,0.139,,180,1,7.1942,50.0,2,2,0
2354593553,2023-06-14 16:29:45,expert,False,0.689,,175,1,1.4514,33.0,3,3,0
2354593552,2023-06-14 16:29:44,expert,False,0.153,,183,1,6.5359,50.0,2,2,0
2354593550,2023-06-14 16:29:40,expert,False,0.652,,177,1,1.5337,50.0,2,2,0
2354593549,2023-06-14 16:29:35,expert,False,2.125,133.875,189,3,1.4118,38.0,8,7,1
2354592633,2023-06-14 16:29:03,expert,False,26.157,85.010,143,44,1.6822,59.0,75,71,4
2354592451,2023-06-14 16:28:54,expert,False,5.712,67.782,178,15,2.6261,88.0,17,17,0
2354592446,2023-06-14 16:28:48,expert,False,2.709,74.046,164,6,2.2148,60.0,10,10,0
2354592444,2023-06-14 16:28:45,expert,False,2.432,94.848,156,4,1.6447,44.0,9,9,0
2354592098,2023-06-14 16:28:43,expert,False,0.731,,151,1,1.3680,33.0,3,3,0
2354591987,2023-06-14 16:28:09,expert,False,30.035,86.542,170,59,1.9644,66.0,89,80,9
2354591983,2023-06-14 16:28:03,expert,False,0.159,,166,1,6.2893,50.0,2,2,0
2354591984,2023-06-14 16:28:03,expert,False,3.648,98.496,189,7,1.9189,54.0,13,13,0
2354591982,2023-06-14 16:28:01,expert,False,0.704,,149,1,1.4205,33.0,3,3,0
2354591799,2023-06-14 16:27:58,expert,False,2.223,56.210,177,7,3.1489,88.0,8,8,0
2354591794,2023-06-14 16:27:55,expert,False,1.820,64.003,211,6,3.2967,86.0,7,7,0
2354591793,2023-06-14 16:27:53,expert,False,0.827,,167,1,1.2092,33.0,3,3,0
2354591392,2023-06-14 16:27:43,expert,False,3.428,61.018,178,10,2.9172,91.0,11,11,0
2354591391,2023-06-14 16:27:42,expert,False,0.582,43.068,148,2,3.4364,67.0,3,3,0
2354591390,2023-06-14 16:27:40,expert,False,0.598,,183,1,1.6722,20.0,5,5,0
2354591385,2023-06-14 16:27:36,expert,False,3.335,82.422,173,7,2.0990,58.0,12,12,0
2354591162,2023-06-14 16:27:35,expert,False,0.172,,139,1,5.8140,50.0,2,2,0
2354591156,2023-06-14 16:27:28,expert,False,3.172,48.902,185,12,3.7831,100.0,12,12,0
2354591154,2023-06-14 16:27:27,expert,False,0.167,,164,0,,0.0,2,2,0
2354590940,2023-06-14 16:27:26,expert,False,0.523,,211,1,1.9120,50.0,2,2,0
2354590014,2023-06-14 16:27:15,expert,False,9.361,93.610,140,14,1.4956,44.0,32,29,3
2354589082,2023-06-14 16:26:03,expert,False,55.488,67.193,155,128,2.3068,73.0,175,163,12
2354589081,2023-06-14 16:26:02,expert,False,0.183,,187,1,5.4645,50.0,2,2,0
2354588868,2023-06-14 16:26:00,expert,False,0.661,,219,0,,0.0,5,5,0
2354588865,2023-06-14 16:25:57,expert,False,1.990,104.143,157,3,1.5075,33.0,9,7,2
2354588862,2023-06-14 16:25:45,expert,False,7.338,112.516,184,12,1.6353,55.0,22,21,1
2354588861,2023-06-14 16:25:44,expert,False,0.177,,168,0,,0.0,2,2,0
2354588860,2023-06-14 16:25:43,expert,False,0.147,,185,1,6.8027,50.0,2,2,0
2354588771,2023-06-14 16:25:41,expert,False,0.772,28.371,147,4,5.1813,67.0,6,6,0
2354588767,2023-06-14 16:25:35,expert,False,2.874,60.354,189,9,3.1315,90.0,10,10,0
2354586870,2023-06-14 16:24:21,expert,False,60.677,75.598,152,122,2.0106,69.0,178,171,7
2354586490,2023-06-14 16:24:01,expert,False,15.917,111.419,161,23,1.4450,49.0,47,45,2
2354586487,2023-06-14 16:23:58,expert,False,1.722,67.158,156,4,2.3229,57.0,7,6,1
2354586486,2023-06-14 16:23:57,expert,False,0.621,35.397,171,3,4.8309,60.0,5,5,0
2354586031,2023-06-14 16:23:44,expert,False,10.579,115.708,175,16,1.5124,57.0,28,17,11
2354585377,2023-06-14 16:22:50,expert,False,48.081,84.271,163,93,1.9342,65.0,142,130,12
2354585269,2023-06-14 16:22:43,expert,False,2.961,76.140,180,7,2.3641,70.0,10,9,1
2354585267,2023-06-14 16:22:42,expert,False,0.156,,144,1,6.4103,50.0,2,2,0
2354584397,2023-06-14 16:22:15,expert,False,22.968,94.315,193,47,2.0463,69.0,68,63,5
2354584395,2023-06-14 16:22:14,expert,False,0.599,52.712,176,2,3.3389,67.0,3,3,0
2354583882,2023-06-14 16:22:11,expert,False,1.785,52.063,175,6,3.3613,86.0,7,7,0
2354583531,2023-06-14 16:22:04,expert,False,4.867,58.728,181,15,3.0820,94.0,16,16,0
2354582830,2023-06-14 16:21:15,expert,False,45.555,82.674,147,81,1.7781,61.0,132,122,10
2354582829,2023-06-14 16:21:13,expert,False,0.145,,173,1,6.8966,50.0,2,2,0
2353939080,2023-06-14 10:09:11,expert,False,45.058,87.680,144,74,1.6423,61.0,122,105,17
2353848672,2023-06-14 09:27:57,expert,False,0.150,,234,1,6.6667,50.0,2,2,0
2353848671,2023-06-14 09:27:56,expert,False,0.156,,146,0,,0.0,2,2,0
2353848670,2023-06-14 09:27:55,expert,False,0.149,,147,0,,0.0,2,2,0
2353848669,2023-06-14 09:27:54,expert,False,0.163,,178,1,6.1350,50.0,2,2,0
2353848668,2023-06-14 09:27:50,expert,False,2.665,83.948,189,6,2.2514,86.0,7,7,0
2353847761,2023-06-14 09:27:32,expert,False,15.913,102.866,181,28,1.7596,64.0,44,41,3
2353847419,2023-06-14 09:27:30,expert,False,1.054,40.895,194,5,4.7438,83.0,6,6,0
2353847418,2023-06-14 09:27:29,expert,False,0.309,,207,0,,0.0,3,3,0
2353847415,2023-06-14 09:27:28,expert,False,0.158,,158,1,6.3291,50.0,2,2,0
2353847414,2023-06-14 09:27:26,expert,False,0.607,63.128,208,2,3.2949,67.0,3,3,0
2353847413,2023-06-14 09:27:24,expert,False,0.589,,177,1,1.6978,50.0,2,2,0
2353846497,2023-06-14 09:27:23,expert,False,0.159,,194,1,6.2893,50.0,2,2,0
2353846496,2023-06-14 09:27:22,expert,False,0.154,,196,1,6.4935,50.0,2,2,0
2353846494,2023-06-14 09:27:21,expert,False,0.146,,183,1,6.8493,50.0,2,2,0
2353846493,2023-06-14 09:27:17,expert,False,2.997,109.091,182,5,1.6683,45.0,11,10,1
2353846492,2023-06-14 09:27:16,expert,False,0.514,,181,1,1.9455,33.0,3,3,0
2353846491,2023-06-14 09:27:10,expert,False,0.151,,176,0,,0.0,2,2,0
2348069962,2023-06-12 13:43:28,expert,False,13.199,84.556,205,32,2.4244,91.0,35,32,3
2348074919,2023-06-12 13:14:19,expert,False,23.278,91.715,197,50,2.1480,71.0,70,59,11
2348074913,2023-06-12 13:13:59,expert,False,8.357,64.349,154,20,2.3932,67.0,30,29,1
2348074082,2023-06-12 13:13:40,expert,False,10.765,84.774,189,24,2.2294,65.0,37,37,0
2348074079,2023-06-12 13:13:39,expert,False,0.183,,167,0,,0.0,2,2,0
2348072882,2023-06-12 13:13:38,expert,False,0.171,,170,1,5.8480,50.0,2,2,0
2348072881,2023-06-12 13:13:37,expert,False,0.071,,177,1,14.0845,50.0,2,2,0
2348069151,2023-06-12 13:11:38,expert,False,1.833,126.477,207,3,1.6367,43.0,7,7,0
2348069147,2023-06-12 13:11:29,expert,False,0.142,,174,0,,0.0,2,2,0
2348069145,2023-06-12 13:11:28,expert,False,0.141,,182,1,7.0922,50.0,2,2,0
2348068357,2023-06-12 13:11:21,expert,False,0.163,,161,1,6.1350,50.0,2,2,0
2348068356,2023-06-12 13:11:20,expert,False,0.633,,159,1,1.5798,33.0,3,3,0
2348068351,2023-06-12 13:11:17,expert,False,1.365,80.535,177,3,2.1978,60.0,5,5,0
2348068052,2023-06-12 13:11:13,expert,False,3.039,47.795,173,11,3.6196,100.0,11,11,0
2348068051,2023-06-12 13:11:12,expert,False,0.166,,178,1,6.0241,50.0,2,2,0
2348068049,2023-06-12 13:11:06,expert,False,0.569,50.926,179,2,3.5149,67.0,3,3,0
2348068048,2023-06-12 13:11:04,expert,False,0.583,49.555,170,2,3.4305,67.0,3,3,0
2348068047,2023-06-12 13:10:59,expert,False,1.353,105.534,156,2,1.4782,33.0,6,5,1
2348068046,2023-06-12 13:10:57,expert,False,0.537,,176,1,1.8622,33.0,3,3,0
2347614654,2023-06-12 09:32:05,expert,False,2.329,107.134,184,4,1.7175,50.0,8,8,0
2345855116,2023-06-11 22:04:48,expert,False,3.289,222.556,203,3,0.9121,27.0,11,8,3
2345855113,2023-06-11 22:04:46,expert,False,1.498,79.020,211,4,2.6702,67.0,6,6,0
2345855109,2023-06-11 22:04:44,expert,False,0.628,,180,1,1.5924,50.0,2,2,0
2345854764,2023-06-11 22:04:43,expert,False,0.174,,173,0,,0.0,2,2,0
2345855108,2023-06-11 22:04:43,expert,False,0.180,,210,1,5.5556,50.0,2,2,0
2345853449,2023-06-11 22:04:11,expert,False,28.280,91.766,159,49,1.7327,60.0,81,76,5
2345853448,2023-06-11 22:04:09,expert,False,0.542,,172,1,1.8450,50.0,2,2,0
2345852568,2023-06-11 22:03:34,expert,False,26.799,88.993,176,53,1.9777,65.0,82,71,11
2345852567,2023-06-11 22:03:33,expert,False,0.754,,174,1,1.3263,50.0,2,2,0
2345852565,2023-06-11 22:03:31,expert,False,0.858,,197,1,1.1655,33.0,3,3,0
2345848591,2023-06-11 22:01:35,expert,False,64.654,96.734,196,131,2.0262,72.0,181,162,19
2345848590,2023-06-11 22:01:32,expert,False,1.444,,149,1,0.6925,17.0,6,6,0
2345848074,2023-06-11 22:01:29,expert,False,2.918,77.952,187,7,2.3989,70.0,10,10,0
2345845708,2023-06-11 22:00:40,expert,False,19.982,59.009,189,64,3.2029,102.0,63,60,3
2345845706,2023-06-11 22:00:37,expert,False,2.446,78.272,160,5,2.0442,56.0,9,7,2
